timestamp,load_kw,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,grid_price_per_kwh
2025-01-05 11:00:00,990.343900225993,103.8826385943803,0.0,886.4612616316127,0.0,0.0,50.0,0.08460980884614469
2025-01-05 12:00:00,969.4374699049986,108.64294106222435,0.0,860.7945288427742,0.0,0.0,50.0,0.13427744087800858
2025-01-05 13:00:00,969.4992228875243,104.77497395673205,0.0,864.7242489307922,0.0,0.0,50.0,0.13446252830795566
2025-01-05 14:00:00,993.411409901044,90.12419234582887,0.0,903.2872175552151,0.0,0.0,50.0,0.1348212097451071
2025-01-05 15:00:00,1040.4026707278188,74.61653818995651,0.0,965.7861325378623,0.0,0.0,50.0,0.13454654183113296
2025-01-05 16:00:00,1105.86647276774,52.6056531920947,0.0,1053.2608195756454,0.0,0.0,50.0,0.13486893896755364
2025-01-05 17:00:00,1175.6631346407896,27.495595470371672,1148.167539170418,0.0,0.0,0.0,50.0,0.24473775307776086
2025-01-05 18:00:00,1247.6488750579476,1.2960921736502422e-14,1247.6488750579476,0.0,0.0,0.0,50.0,0.24509196338536843
2025-01-05 19:00:00,1276.5644882225965,0.0,1276.5644882225965,0.0,0.0,0.0,50.0,0.24508276554120223
2025-01-05 20:00:00,1274.2653540962,0.0,1274.2653540962,0.0,0.0,0.0,50.0,0.24484500462717407
2025-01-05 21:00:00,1227.718474212798,0.0,1227.718474212798,0.0,0.0,0.0,50.0,0.24504822855567626
2025-01-05 22:00:00,1171.4929067397793,0.0,0.0,1171.4929067397793,0.0,0.0,50.0,0.08508701450172511
2025-01-05 23:00:00,1092.7726599957477,0.0,0.0,1092.7726599957477,0.0,0.0,50.0,0.0851012751548238
2025-01-06 00:00:00,1003.9977706202,0.0,0.0,1003.9977706202,0.0,0.0,50.0,0.10043421531633362
2025-01-06 01:00:00,1004.2689073507034,0.0,0.0,1004.2689073507034,0.0,0.0,50.0,0.10050570203006981
2025-01-06 02:00:00,1004.9044928842839,0.0,0.0,1004.9044928842839,0.0,0.0,50.0,0.10029102265667245
2025-01-06 03:00:00,1011.281435977035,0.0,0.0,1011.281435977035,0.0,0.0,50.0,0.1005063354044526
2025-01-06 04:00:00,1006.7673524334466,0.0,0.0,1006.7673524334466,0.0,0.0,50.0,0.10033688741138119
2025-01-06 05:00:00,1027.8603963720238,0.0,0.0,1027.8603963720238,0.0,0.0,50.0,0.10040555950523244
2025-01-06 06:00:00,1061.9754664958068,0.0,0.0,1061.9754664958068,0.0,0.0,50.0,0.10037928600293619
2025-01-06 07:00:00,1096.6646197593445,25.884835260281957,0.0,1070.7797844990625,0.0,0.0,50.0,0.1001929082360264
