timestamp,load_kw,solar_cf,grid_price_per_kwh,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,diesel_on
2025-08-21 20:00:00,1400.5296939806503,0.0,0.29041091267272073,0.0,1350.5296939806503,0.0,0.0,50.0,102.63157894736841,1
2025-08-21 21:00:00,1352.376289127813,0.0,0.2903433192426855,0.0,1302.376289127813,0.0,0.0,50.0,50.0,1
2025-08-21 22:00:00,1287.9451786007728,0.0,0.12986017139202094,0.0,8.526512829121202e-14,1316.317540415948,28.372361815175367,0.0,76.9537437244166,0
2025-08-21 23:00:00,1214.3912730644186,0.0,0.12998298929301064,0.0,0.0,1214.3912730644186,0.0,0.0,76.9537437244166,0
2025-08-22 00:00:00,1072.5733168468958,0.0,0.12990633590608358,0.0,0.0,1072.5733168468958,0.0,0.0,76.9537437244166,0
2025-08-22 01:00:00,1070.3972807282034,0.0,0.12995966519118485,0.0,0.0,1070.3972807282034,0.0,0.0,76.9537437244166,0
2025-08-22 02:00:00,1066.8634501766423,0.0,0.13023640961143096,0.0,0.0,1066.8634501766423,0.0,0.0,76.9537437244166,0
2025-08-22 03:00:00,1069.9774393742464,0.0,0.13037362094069005,0.0,0.0,1069.9774393742464,0.0,0.0,76.9537437244166,0
2025-08-22 04:00:00,1080.9458100770742,0.0,0.13021282377180657,0.0,0.0,1080.9458100770742,0.0,0.0,76.9537437244166,0
2025-08-22 05:00:00,1105.1730168818601,0.0,0.12986850735855313,0.0,0.0,1105.1730168818601,0.0,0.0,76.9537437244166,0
2025-08-22 06:00:00,1134.5776431088839,0.0,0.1298532813530831,0.0,0.0,1184.5776431088839,50.0,0.0,124.4537437244166,0
2025-08-22 07:00:00,1150.3378117198445,0.17847760077612634,0.12973526698484145,327.2088752636981,-5.684341886080802e-14,873.1289364561464,50.0,0.0,171.9537437244166,0
2025-08-22 08:00:00,1167.6851188995279,0.3565692544685339,0.12984659041680235,653.7101810025606,0.0,563.9749378969673,50.0,0.0,219.4537437244166,0
2025-08-22 09:00:00,1156.3057299721306,0.4875960627019388,0.12939465384948107,893.9259524215336,0.0,312.37977755059705,50.0,0.0,266.9537437244166,0
